song_artist,user_id,song,artist,playcount,user_total_plays,score,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,spotify_id,predictions
"('The Singer Not The Song', 'The Rolling Stones')",user_000691,The Singer Not The Song,The Rolling Stones,8,129327,6.185869926620118e-05,0.0282,0.722,143507.0,0.633,0.00027,0.0,0.0413,-7.245,1.0,0.028,110.746,4.0,0.868,3gNK6VHWcsZcHs445p19gq,6.036076624571507e-05
"('The Summer', 'Yo La Tengo')",user_000691,The Summer,Yo La Tengo,7,129327,5.412636185792603e-05,0.937,0.613,334627.0,0.395,0.72,2.0,0.161,-14.988,1.0,0.0312,118.936,4.0,0.273,5Cg1cN6VoML4b77hIsH1SG,0.00016988743411339158
"('The Sweetest Drop', 'Peter Murphy')",user_000691,The Sweetest Drop,Peter Murphy,6,129327,4.639402444965089e-05,0.363,0.593,415227.0,0.69,1.32e-05,7.0,0.069,-11.542,1.0,0.0499,124.257,4.0,0.521,0fByC8f43LkxemHtbJIeiP,5.8623964043214016e-05
"('The Thinner The Air', 'Cocteau Twins')",user_000691,The Thinner The Air,Cocteau Twins,6,129327,4.639402444965089e-05,0.802,0.371,196440.0,0.151,0.921,0.0,0.103,-19.345,0.0,0.0363,179.472,4.0,0.0964,4SxLuA1hooDvHkSZmJb3ZZ,0.00028959085272095564
"('The Truck Song', 'Lyle Lovett')",user_000691,The Truck Song,Lyle Lovett,6,129327,4.639402444965089e-05,0.499,0.519,186067.0,0.7859999999999999,0.000223,9.0,0.254,-6.065,1.0,0.12,184.066,4.0,0.6729999999999999,1PM6mlz5U7pgnC9WqyWqWo,0.00021365846056276006
"('The Way Out Is Through', 'Nine Inch Nails')",user_000691,The Way Out Is Through,Nine Inch Nails,6,129327,4.639402444965089e-05,0.61,0.49,256250.0,0.284,0.897,0.0,0.115,-12.111,1.0,0.0393,119.936,3.0,0.199,4sAwN7w0Gs5bJ8BHcp7fmO,0.00019213005785689852
"('There Is No Greater Love', 'Miles Davis')",user_000691,There Is No Greater Love,Miles Davis,8,129327,6.185869926620118e-05,0.945,0.338,317480.0,0.154,0.00434,2.0,0.124,-14.663,0.0,0.0434,58.603,4.0,0.104,4j9EK9facgnbNe9MYvpmaw,0.0001687316699723329
"('Things', 'Paul Westerberg')",user_000691,Things,Paul Westerberg,6,129327,4.639402444965089e-05,0.393,0.716,202587.0,0.659,1.7e-05,6.0,0.127,-7.451,1.0,0.0427,138.122,4.0,0.593,2RDVUW42IahtVvdeI9tcfN,0.0002137453025903291
"('Think For Yourself', 'The Beatles')",user_000691,Think For Yourself,The Beatles,8,129327,6.185869926620118e-05,0.0124,0.529,138520.0,0.5670000000000001,0.0,0.0,0.0729,-9.796,1.0,0.0282,130.54399999999998,4.0,0.799,64bKVrkaXQAKx04dLHqCNz,0.0002759630075941377
"('Thirteen', 'Elliott Smith')",user_000691,Thirteen,Elliott Smith,6,129327,4.639402444965089e-05,0.908,0.534,163267.0,0.171,0.179,10.0,0.126,-15.707,1.0,0.0329,115.318,4.0,0.468,19XbNdlmKfqUZdhpLJuxVC,0.00047760096343529845
"('Thirteen Years', 'Ruben Ramos')",user_000691,Thirteen Years,Ruben Ramos,6,129327,4.639402444965089e-05,0.911,0.307,282880.0,0.0659,0.00282,4.0,0.0961,-17.522000000000002,1.0,0.037000000000000005,98.175,4.0,0.185,7zZTJVdvPTmEKEaKbovR7b,0.00021338149168736997
"('This Boy', 'The Beatles')",user_000691,This Boy,The Beatles,7,129327,5.412636185792603e-05,0.213,0.66,136080.0,0.337,1.57e-05,2.0,0.142,-11.524,1.0,0.0286,110.173,3.0,0.703,0oQshbv1BFLZ61b1tQ4Eqg,0.0002816558926075352
"('Thought I Knew You', 'Matthew Sweet')",user_000691,Thought I Knew You,Matthew Sweet,9,129327,6.959103667447633e-05,0.106,0.466,178440.0,0.47,0.0,7.0,0.17800000000000002,-14.703,1.0,0.0344,158.129,4.0,0.872,53ye9mmFSRfKFu9dR6ai2N,0.00026614011358438994
"('Ticket To Immortality', 'The Dears')",user_000691,Ticket To Immortality,The Dears,6,129327,4.639402444965089e-05,0.0535,0.379,262013.0,0.899,5.7200000000000015e-05,7.0,0.295,-4.589,1.0,0.0389,158.406,4.0,0.242,378P59yBV3tTjfntbvhmGQ,1.964770641826874e-05
"('Title And Registration', 'Death Cab For Cutie')",user_000691,Title And Registration,Death Cab For Cutie,8,129327,6.185869926620118e-05,0.333,0.752,219267.0,0.5660000000000001,0.13,9.0,0.108,-9.64,1.0,0.0324,115.794,4.0,0.727,6LTQAaWl0Nrnt45ln6iKf3,0.00033756202866852547
"('Toast And Bananas', 'Blink-182')",user_000691,Toast And Bananas,Blink-182,6,129327,4.639402444965089e-05,5.69e-05,0.261,162600.0,0.8859999999999999,2.22e-05,9.0,0.0602,-9.466,1.0,0.0605,103.353,4.0,0.504,4FC9edzWI0xCOzq6JChRVs,0.00017279521663482456
"('Together', 'William Shatner')",user_000691,Together,William Shatner,6,129327,4.639402444965089e-05,0.0348,0.65,339480.0,0.872,0.599,4.0,0.0878,-7.165,1.0,0.0376,104.995,4.0,0.138,2u7rfC0PO6XdUBIjS1giEB,0.0
"('Tom Courtenay', 'Yo La Tengo')",user_000691,Tom Courtenay,Yo La Tengo,6,129327,4.639402444965089e-05,0.57,0.249,209840.0,0.611,0.675,9.0,0.0902,-7.431,1.0,0.0397,124.864,4.0,0.3,1On6PxrwKjG3VGwFaEB9Gw,0.00011281711589905541
"('Tour De France Étape 2', 'Kraftwerk')",user_000691,Tour De France Étape 2,Kraftwerk,8,129327,6.185869926620118e-05,0.258,0.6709999999999999,401267.0,0.617,0.855,8.0,0.883,-12.622,1.0,0.0394,140.024,4.0,0.547,4VHTOWCMRnKAgg4a9AKdwQ,0.00011207079746622384
"('Tower Song', 'Townes Van Zandt')",user_000691,Tower Song,Townes Van Zandt,6,129327,4.639402444965089e-05,0.935,0.564,250000.0,0.0723,0.00572,4.0,0.107,-22.284,1.0,0.0316,79.164,4.0,0.227,7lOtGTIOLTrdA9TAOpMUwu,0.0003309669728264186
"('Tractor Rape Chain', 'Guided By Voices')",user_000691,Tractor Rape Chain,Guided By Voices,6,129327,4.639402444965089e-05,0.0461,0.336,184840.0,0.626,0.741,9.0,0.363,-9.82,1.0,0.0353,113.313,4.0,0.682,4dftKNQqg8kWquNuDd6CDe,0.00022099262257491148
"('Tragedy', 'Rafter')",user_000691,Tragedy,Rafter,6,129327,4.639402444965089e-05,0.0639,0.471,194173.0,0.921,0.382,4.0,0.327,-7.625,1.0,0.147,103.134,4.0,0.455,12dCID31jy1hP9kQayn98X,0.00021345344513412634
"('Trailways', 'Josh Joplin Group')",user_000691,Trailways,Josh Joplin Group,6,129327,4.639402444965089e-05,0.0833,0.7559999999999999,238798.0,0.677,0.0649,2.0,0.085,-10.83,1.0,0.0279,130.665,4.0,0.762,4u1BGLVOwiIjWpH4rATn8x,0.0002139605062698724
"('Train In The Distance', 'Paul Simon')",user_000691,Train In The Distance,Paul Simon,8,129327,6.185869926620118e-05,0.89,0.639,312493.0,0.254,0.0157,8.0,0.11,-16.836,1.0,0.0401,122.487,4.0,0.305,6IeVAjKzFzLkQOajVL5zpY,0.0005129831886672154
"('Trouble No More', 'The Allman Brothers Band')",user_000691,Trouble No More,The Allman Brothers Band,7,129327,5.412636185792603e-05,0.0581,0.556,227751.0,0.5670000000000001,0.00143,9.0,0.0907,-11.425999999999998,0.0,0.0333,141.345,4.0,0.858,2hv2NiSq8p4pgL28pxcqAJ,0.0
"('True Love Ways', 'Buddy Holly')",user_000691,True Love Ways,Buddy Holly,6,129327,4.639402444965089e-05,0.787,0.335,181533.0,0.0849,0.00318,10.0,0.0906,-21.256,1.0,0.0377,83.848,4.0,0.34,3U8fZq4cuT7nJ1jwztBd94,0.00011666194048642886
"('Trying To Sit Out', 'Field Music')",user_000691,Trying To Sit Out,Field Music,7,129327,5.412636185792603e-05,0.151,0.6759999999999999,108387.0,0.309,0.000119,2.0,0.0583,-14.094,1.0,0.0345,106.024,4.0,0.153,3Bp8IIGAlxIa4qEkLb2YPg,0.00047326008287962296
"('Tsukemono', 'Medeski Martin And Wood')",user_000691,Tsukemono,Medeski Martin And Wood,6,129327,4.639402444965089e-05,0.631,0.387,203500.0,0.597,0.914,11.0,0.37,-9.659,0.0,0.0772,81.633,4.0,0.434,7FcWfsB4SIVMMItnJHq1qk,0.00023274490094316036
"('Tubthumping', 'Chumbawamba')",user_000691,Tubthumping,Chumbawamba,6,129327,4.639402444965089e-05,0.117,0.606,278960.0,0.8640000000000001,0.0,11.0,0.366,-7.504,0.0,0.0919,103.834,4.0,0.579,5YScXJKtefsgdskIy60N7A,0.0002053764399470026
"('Tuff Luff', 'The Unicorns')",user_000691,Tuff Luff,The Unicorns,6,129327,4.639402444965089e-05,0.67,0.407,255580.0,0.282,0.00639,2.0,0.117,-13.957,1.0,0.0472,102.522,4.0,0.165,6zbCxdrW7xef5hTuEWing9,0.00017567894018433172
"('Twang', 'John Scofield')",user_000691,Twang,John Scofield,6,129327,4.639402444965089e-05,0.00575,0.602,371760.0,0.385,0.7090000000000001,9.0,0.0948,-14.357,1.0,0.0512,117.812,3.0,0.541,0TMgYGGya6iN3Oi4vO26UD,0.0002138873894610427
"('U Got The Look', 'Prince')",user_000691,U Got The Look,Prince,7,129327,5.412636185792603e-05,0.172,0.8320000000000001,227707.0,0.453,2.27e-05,9.0,0.0549,-15.012,1.0,0.0618,122.363,4.0,0.7829999999999999,2X6okzhnNPSzh9yxDMHHe3,0.00013711885687706094
"('Undeniable', 'Mos Def')",user_000691,Undeniable,Mos Def,6,129327,4.639402444965089e-05,0.575,0.7909999999999999,256373.0,0.695,9.23e-06,7.0,0.187,-6.205,1.0,0.332,95.196,4.0,0.722,0v8ZMDEiEOstaLhMgeeubC,0.000199566351315017
"('Uniroyal', 'Bows')",user_000691,Uniroyal,Bows,6,129327,4.639402444965089e-05,0.000111,0.527,258133.0,0.866,0.8740000000000001,0.0,0.107,-10.093,1.0,0.0391,140.02,4.0,0.36,3hlzQ5tZ1wMFULHJ0ZYLpR,0.00021293598942251357
"('Untitled 4', 'Sigur Rós')",user_000691,Untitled 4,Sigur Rós,12,129327,9.278804889930176e-05,0.422,0.235,417077.0,0.452,0.857,0.0,0.153,-11.614,1.0,0.0325,118.681,4.0,0.108,1bAnW1SPd5iof57Unaqfzd,0.0007273597839285717
"('Vapour Trail', 'Ride')",user_000691,Vapour Trail,Ride,6,129327,4.639402444965089e-05,0.0006360000000000001,0.428,257667.0,0.802,0.778,4.0,0.0944,-5.682,1.0,0.0304,107.527,4.0,0.428,58AWfmYbSeMywgJtXkey7Q,0.00022194085591387136
"('Variations On A Theme (Plane Crash In C)', 'Rilo Kiley')",user_000691,Variations On A Theme (Plane Crash In C),Rilo Kiley,6,129327,4.639402444965089e-05,0.605,0.279,95800.0,0.454,0.745,0.0,0.0779,-18.555,1.0,0.0765,165.13299999999995,4.0,0.244,5z075Itzp2gw2zrMcfBRbv,0.0001609398610900037
"('Velouria', 'Pixies')",user_000691,Velouria,Pixies,7,129327,5.412636185792603e-05,0.00143,0.485,220333.0,0.645,0.207,6.0,0.094,-12.574000000000002,1.0,0.0318,124.627,4.0,0.556,74zx7Xg9U6e5zE1titeKU5,0.00024080685751659558
"('Velvet', 'Kent')",user_000691,Velvet,Kent,6,129327,4.639402444965089e-05,0.000134,0.348,246200.0,0.735,9.43e-06,0.0,0.28600000000000003,-5.125,1.0,0.0443,127.02,4.0,0.254,22PlLbc1AaeLKVL5q16lE2,0.0002204044107860792
"('Very Ape', 'Nirvana')",user_000691,Very Ape,Nirvana,6,129327,4.639402444965089e-05,2.87e-06,0.27,115813.0,0.879,0.5,1.0,0.168,-9.389,1.0,0.0346,151.994,4.0,0.968,0hUit24g1EIoATdKYWUiRj,0.00019104998587704536
"('View From The Outside', 'Chick Corea Elektric Band')",user_000691,View From The Outside,Chick Corea Elektric Band,6,129327,4.639402444965089e-05,0.18600000000000005,0.477,394173.0,0.627,0.5760000000000001,9.0,0.0984,-12.813,1.0,0.0372,119.936,4.0,0.7509999999999999,0igVDsC8W33A2AuyDwWR2b,0.00021057845249972118
"('Violet', 'Seal')",user_000691,Violet,Seal,6,129327,4.639402444965089e-05,0.11,0.633,510640.0,0.395,0.191,2.0,0.165,-17.148,1.0,0.0387,99.715,4.0,0.0377,2MwVTsOxjkBIuIPWGYDXyJ,0.00018969406407376432
"('Virginia Plain', 'Roxy Music')",user_000691,Virginia Plain,Roxy Music,7,129327,5.412636185792603e-05,0.445,0.588,178376.0,0.708,3.94e-05,6.0,0.293,-7.822999999999999,1.0,0.0351,131.197,4.0,0.579,5ZgNecJcN9SSopnmCTlpXs,0.00021667099762368025
"('Voices In The Mall', 'The Clientele')",user_000691,Voices In The Mall,The Clientele,6,129327,4.639402444965089e-05,0.129,0.425,129173.0,0.433,0.7440000000000001,7.0,0.132,-10.615,1.0,0.0238,85.61,4.0,0.436,7HZmXK2AYjBCtzndywcvPj,0.00018590979576194044
"('Walking On A Wire', 'Richard And Linda Thompson')",user_000691,Walking On A Wire,Richard And Linda Thompson,7,129327,5.412636185792603e-05,0.459,0.585,328373.0,0.21,4.820000000000001e-05,7.0,0.11,-15.799,1.0,0.0321,61.896,4.0,0.248,6qAKDt5foOQyzeUdoebX1V,0.00020941617343805952
"('Wasted Time (Reprise)', 'Eagles')",user_000691,Wasted Time (Reprise),Eagles,7,129327,5.412636185792603e-05,0.18600000000000005,0.195,83427.0,0.245,0.912,0.0,0.254,-14.752,1.0,0.0385,112.07,4.0,0.113,7soAdgnUJFcVYA4fiTjFwh,0.00013300639831692607
"('Wave Of Mutilation', 'Pixies')",user_000691,Wave Of Mutilation,Pixies,8,129327,6.185869926620118e-05,0.000285,0.5920000000000001,124773.0,0.774,0.336,5.0,0.0751,-12.187,1.0,0.0346,132.569,4.0,0.774,1yJiE307EBIzOB9kqH1deb,0.00028435261221360086
"('Wax The Nip', 'Aphex Twin')",user_000691,Wax The Nip,Aphex Twin,6,129327,4.639402444965089e-05,0.0396,0.369,258960.0,0.895,0.851,1.0,0.104,-9.684,0.0,0.174,184.907,5.0,0.375,0c1b3R5dLgliHXXGLErT2O,0.0
"('We Belong Together', 'Rickie Lee Jones')",user_000691,We Belong Together,Rickie Lee Jones,7,129327,5.412636185792603e-05,0.594,0.38,303387.0,0.195,0.0012,7.0,0.0886,-12.935,1.0,0.0408,67.68,4.0,0.103,58wPMLl6D79DjsYpHwdGIV,0.00019605606504824458
"('We Used To Vacation', 'Cold War Kids')",user_000691,We Used To Vacation,Cold War Kids,7,129327,5.412636185792603e-05,0.00902,0.4370000000000001,241707.0,0.759,0.0,0.0,0.103,-4.224,1.0,0.0788,96.121,4.0,0.34,3Zq3hTVRPNvAIK5Ej8MqOO,0.0002858263439153852
"('Weak And Powerless', 'A Perfect Circle')",user_000691,Weak And Powerless,A Perfect Circle,6,129327,4.639402444965089e-05,0.000172,0.483,195133.0,0.841,0.861,1.0,0.108,-7.494,0.0,0.0523,159.747,3.0,0.129,7gDVjl5fEw2OPAtjbW4LzR,0.00032980244274294357
"('Weasel And The White Boys Cool', 'Rickie Lee Jones')",user_000691,Weasel And The White Boys Cool,Rickie Lee Jones,6,129327,4.639402444965089e-05,0.136,0.759,359707.0,0.501,0.000331,2.0,0.0734,-9.087,1.0,0.0393,112.304,4.0,0.365,1aRiwSQA2rWgFiw8OxmazB,0.00020091864770299672
"('Well Well Well', 'John Lennon')",user_000691,Well Well Well,John Lennon,11,129327,8.505571149102662e-05,0.0126,0.469,357413.0,0.6890000000000001,0.0924,4.0,0.131,-10.527,1.0,0.0577,156.18,4.0,0.527,3ReOV0SALd6mcz8SCSZLGV,0.00020980440400109046
"('Well Whiskey', 'Bright Eyes')",user_000691,Well Whiskey,Bright Eyes,6,129327,4.639402444965089e-05,0.0624,0.479,251360.0,0.812,1.11e-06,7.0,0.0651,-8.468,1.0,0.08199999999999999,91.612,4.0,0.6779999999999999,0swTae9dFlqWZwkI9tuOOA,0.0
"('What A Meddler!', 'The High Strung')",user_000691,What A Meddler!,The High Strung,6,129327,4.639402444965089e-05,0.000111,0.45,178800.0,0.965,0.11,9.0,0.139,-3.84,1.0,0.0446,144.43200000000004,4.0,0.8240000000000001,0FPBr6fYFwYEqi6t0M8jNI,0.00021475071849019756
"('What A Shame', 'Fleetwood Mac')",user_000691,What A Shame,Fleetwood Mac,6,129327,4.639402444965089e-05,0.14400000000000002,0.552,135649.0,0.53,0.901,9.0,0.0876,-13.98,1.0,0.0485,138.232,4.0,0.743,5wqtOvdY2hUQOkEMq33k1Y,0.00021375043824001239
"('What Are We Waiting For', 'The Yayhoos')",user_000691,What Are We Waiting For,The Yayhoos,6,129327,4.639402444965089e-05,0.0029,0.445,177280.0,0.833,0.0,4.0,0.366,-4.16,1.0,0.0404,124.738,3.0,0.363,2KfmtKfE1MU4EYEuS2Yolt,0.00021354147951013758
"('What I Say', 'Miles Davis')",user_000691,What I Say,Miles Davis,8,129327,6.185869926620118e-05,0.136,0.362,1269533.0,0.797,0.0651,2.0,0.0655,-9.818,0.0,0.0823,72.842,4.0,0.755,4XTtGRL6dJgXm3TWWwEFDU,0.0001818135871394233
"('What Kind Of Girl Do You Think We Are?', 'Frank Zappa')",user_000691,What Kind Of Girl Do You Think We Are?,Frank Zappa,7,129327,5.412636185792603e-05,0.631,0.487,256933.0,0.392,2.89e-05,4.0,0.279,-10.494000000000002,1.0,0.0577,83.615,4.0,0.396,1TRHSMcqwBKfRJp85lJGvU,0.00020931807201485242
"('When You Come', 'Crowded House')",user_000691,When You Come,Crowded House,6,129327,4.639402444965089e-05,0.0597,0.421,285667.0,0.698,0.0,9.0,0.28800000000000003,-11.558,1.0,0.0413,121.157,4.0,0.527,3inU2bLDJluBCUhDvpGFxv,0.00038057574466243693
"('Where Do The Children Play?', 'Cat Stevens')",user_000691,Where Do The Children Play?,Cat Stevens,7,129327,5.412636185792603e-05,0.7559999999999999,0.484,232133.0,0.304,1.11e-05,7.0,0.0852,-14.25,1.0,0.0392,127.081,4.0,0.326,0fGNZCxMxV2bCRndfbCl60,0.0002985962040209511
"('Who Do You Love', 'Townes Van Zandt')",user_000691,Who Do You Love,Townes Van Zandt,8,129327,6.185869926620118e-05,0.8140000000000001,0.7020000000000001,224720.0,0.44,0.00625,6.0,0.272,-15.87,1.0,0.193,85.76899999999998,4.0,0.365,1YLBIxOIFyiA3xnCYaGwgw,0.00021671351854934962
"('Who Killed Davey Moore?', 'Bob Dylan')",user_000691,Who Killed Davey Moore?,Bob Dylan,7,129327,5.412636185792603e-05,0.877,0.562,187733.0,0.156,0.0,3.0,0.8320000000000001,-14.781,1.0,0.252,77.306,4.0,0.328,640qDNJeKHunZ7c90unilf,0.00023405021916778068
"('Who Loves You Better', 'Lyle Lovett')",user_000691,Who Loves You Better,Lyle Lovett,7,129327,5.412636185792603e-05,0.29600000000000004,0.446,287333.0,0.261,1.36e-06,7.0,0.11,-10.898,1.0,0.0262,94.236,3.0,0.234,0Rdjr2wGIjCsOY5uPGeiOG,0.00021490879274699282
"('Will The Night', 'Low')",user_000691,Will The Night,Low,6,129327,4.639402444965089e-05,0.899,0.0961,143067.0,0.139,0.0722,11.0,0.11,-15.633,1.0,0.0352,88.40799999999999,4.0,0.0632,4psrf8hXbvSDG2qB4ObHl9,0.00023764595444264458
"('Will You Ever Ease Your Mind', 'The Posies')",user_000691,Will You Ever Ease Your Mind,The Posies,6,129327,4.639402444965089e-05,0.00702,0.627,230333.0,0.5529999999999999,3.1e-06,6.0,0.08800000000000001,-10.362,1.0,0.0271,112.067,4.0,0.378,1TFGwzjRccarnmlX7jFIJZ,0.00021475071849019756
"('Windfall', 'Peter Erskine')",user_000691,Windfall,Peter Erskine,6,129327,4.639402444965089e-05,0.8170000000000001,0.378,374000.0,0.224,0.764,6.0,0.117,-20.24,1.0,0.0347,129.519,3.0,0.0633,5KKcQp2iCazSZPJQBHrmxs,0.00021339635415840164
"('Winterlight', 'The Autumn Defense')",user_000691,Winterlight,The Autumn Defense,6,129327,4.639402444965089e-05,0.404,0.598,177240.0,0.679,0.00141,8.0,0.188,-7.336,0.0,0.0301,131.984,4.0,0.75,40zmzK2Ls3KgMNKBgHVxZ1,0.00021104732635257584
"('Wolves', 'Phosphorescent')",user_000691,Wolves,Phosphorescent,6,129327,4.639402444965089e-05,0.943,0.331,374640.0,0.28800000000000003,0.004529999999999999,1.0,0.0756,-11.067,1.0,0.0311,130.752,3.0,0.097,5IPIpXq8znsSOybCsbd88v,0.000417867276732764
"('Womankind', 'The Incredible String Band')",user_000691,Womankind,The Incredible String Band,6,129327,4.639402444965089e-05,0.777,0.465,223453.0,0.0864,6.21e-05,7.0,0.107,-17.959,1.0,0.0333,100.321,4.0,0.234,23z2TiA35jjgA6bbAfRgtq,0.00020616014126639826
"('Words (Between The Lines Of Age)', 'Neil Young')",user_000691,Words (Between The Lines Of Age),Neil Young,11,129327,8.505571149102662e-05,0.44,0.424,407160.0,0.333,0.0856,9.0,0.31,-15.651,0.0,0.0319,124.135,5.0,0.293,0llRbZl8fW0iPX9z41I4Zi,0.00019621030959049435
"('Working Class Hero', 'John Lennon')",user_000691,Working Class Hero,John Lennon,10,129327,7.732337408275146e-05,0.728,0.484,227933.0,0.165,1.19e-06,7.0,0.115,-18.568,1.0,0.0498,159.162,3.0,0.193,1yKQBy7olMIqRpziyAzf8c,0.00024252858345241712
"('Wormhole', 'Guided By Voices')",user_000691,Wormhole,Guided By Voices,8,129327,6.185869926620118e-05,0.00188,0.336,153493.0,0.7959999999999999,0.174,7.0,0.17600000000000002,-5.192,1.0,0.0318,135.877,4.0,0.155,0utuAHykyuBSQpHLNLHQCs,0.0002015766918539441
"('Wow And Flutter', 'Stereolab')",user_000691,Wow And Flutter,Stereolab,13,129327,0.00010052038630757692,4.83e-06,0.486,188933.0,0.597,0.8109999999999999,6.0,0.13,-12.146,0.0,0.0294,131.572,4.0,0.531,3o6I2env3aPVrrUL4dVs8D,4.9714519602783724e-05
"('Wrestling Leap Year', 'Ultimate Fakebook')",user_000691,Wrestling Leap Year,Ultimate Fakebook,8,129327,6.185869926620118e-05,0.00101,0.556,170627.0,0.926,9.65e-05,9.0,0.108,-4.266,1.0,0.103,164.009,4.0,0.509,75EasOxC5ueYkJhyqijySC,0.00020842357435513215
"('Writing A Letter', 'Smoking Popes')",user_000691,Writing A Letter,Smoking Popes,6,129327,4.639402444965089e-05,0.000971,0.235,109760.0,0.975,0.0132,6.0,0.243,-4.126,1.0,0.128,144.22,4.0,0.428,4La2BY4Uc65leAbtBlilfY,0.0001759742340516901
"('Wrong Way', 'Sublime')",user_000691,Wrong Way,Sublime,6,129327,4.639402444965089e-05,0.0623,0.69,136147.0,0.6809999999999999,0.0,9.0,0.13699999999999998,-5.653,1.0,0.0379,75.03399999999998,4.0,0.911,2PdIo7ewQPuAsP99LVg9uy,0.00030282741308007566
"('Yoo Doo Right', 'Can')",user_000691,Yoo Doo Right,Can,6,129327,4.639402444965089e-05,7.83e-06,0.583,253307.0,0.936,0.601,11.0,0.225,-6.54,0.0,0.0507,163.967,4.0,0.388,60REl2WtNl4Z8wWRTpzOJO,0.0003181675769483583
"('You Angel You', 'Bob Dylan')",user_000691,You Angel You,Bob Dylan,7,129327,5.412636185792603e-05,0.665,0.57,172840.0,0.763,0.00797,9.0,0.0829,-8.513,1.0,0.0514,118.008,4.0,0.895,4gGkNMS9FSGOrEY9DLw9Is,0.0005983848610600084
"('You Can Have It All', 'Yo La Tengo')",user_000691,You Can Have It All,Yo La Tengo,8,129327,6.185869926620118e-05,0.637,0.515,276640.0,0.833,0.944,4.0,0.302,-9.409,1.0,0.0362,178.47099999999998,4.0,0.965,4GrfClvQgCVLsCfqw7YthQ,0.00026039042626413433
"('You Spoke To Me', 'Smoking Popes')",user_000691,You Spoke To Me,Smoking Popes,8,129327,6.185869926620118e-05,0.00979,0.589,198107.0,0.7979999999999999,0.000227,4.0,0.0781,-5.0710000000000015,0.0,0.0318,130.475,4.0,0.659,1PfHjPtKM9O33QtglEnabW,0.000220104978380542
"('Your Body Is A Wonderland', 'John Mayer')",user_000691,Your Body Is A Wonderland,John Mayer,6,129327,4.639402444965089e-05,0.0206,0.647,249627.0,0.7290000000000001,0.0489,5.0,0.134,-6.251,1.0,0.0236,94.01,4.0,0.687,7vFv0yFGMJW3qVXbAd9BK9,0.0017522769094042712
"('Your Gravest Words', 'The Lawrence Arms')",user_000691,Your Gravest Words,The Lawrence Arms,6,129327,4.639402444965089e-05,0.000453,0.342,259600.0,0.929,0.000108,11.0,0.212,-6.074,1.0,0.0553,171.717,4.0,0.7829999999999999,3IL65b1CNflxcFiBouXvDA,0.000218027836268897
"('Your Legs Grow', 'Nada Surf')",user_000691,Your Legs Grow,Nada Surf,6,129327,4.639402444965089e-05,0.5870000000000001,0.127,240360.0,0.295,0.0129,0.0,0.117,-11.96,1.0,0.0359,208.096,4.0,0.107,31rbobBKJ4Msi1RrxBBi7c,0.000201771045570176
"('Your Time Is Near', 'Caesars')",user_000691,Your Time Is Near,Caesars,6,129327,4.639402444965089e-05,5.33e-05,0.488,288827.0,0.941,7.11e-05,0.0,0.359,-6.125,1.0,0.0625,134.982,4.0,0.476,6TWijku4fAEQdYmS80q9co,0.00037051719903402613
"('Zap', 'Guided By Voices')",user_000691,Zap,Guided By Voices,8,129327,6.185869926620118e-05,0.219,0.506,74893.0,0.4970000000000001,0.0,9.0,0.107,-6.377000000000002,1.0,0.0273,111.178,4.0,0.349,5Q6cOzWhsD1t7r2i1VCsfS,0.00013452708148498083
"('Ziggy Stardust', 'David Bowie')",user_000691,Ziggy Stardust,David Bowie,9,129327,6.959103667447633e-05,0.048,0.44,194440.0,0.565,0.0,7.0,0.213,-11.657,1.0,0.121,161.124,4.0,0.495,5IyL3XOaRPpTgxVjRIAxXU,0.0002920652037861071
"('Zopf: Pigtail', 'Penguin Cafe Orchestra')",user_000691,Zopf: Pigtail,Penguin Cafe Orchestra,6,129327,4.639402444965089e-05,0.949,0.341,164920.0,0.0445,0.902,10.0,0.149,-19.653,1.0,0.046,115.877,1.0,0.0374,0B7wg3JmKh5C3nSBNMt7TU,0.00016028805627565923
"('[Intro]', 'Tom Waits')",user_000691,[Intro],Tom Waits,11,129327,8.505571149102662e-05,0.471,0.583,176600.0,0.5770000000000001,0.00194,10.0,0.184,-9.56,0.0,0.404,112.777,4.0,0.568,7IH7Bpc6BDD22OzbNCx98F,0.000313906993781643
